month,bunker_type,bunker_sales
2015-01,Marine Gas Oil,86.858
2015-01,Marine Diesel Oil,0.094
2015-01,Marine Fuel Oil 180 cst,69.184
2015-01,Marine Fuel Oil 380 cst,2763.129
2015-01,Marine Fuel Oil 500 cst +,676.68
2015-01,Low-Sulfur Marine Gas Oil,81
2015-01,Low-Sulfur Fuel Oil 100 cst,0
2015-01,Low-Sulfur Fuel Oil 180 cst,0
2015-01,Low-Sulfur Fuel Oil 380 cst,1
2015-01,Low-Sulfur Fuel Oil 500 cst,0
2015-01,Ultra Low-Sulfur Fuel Oil,0
2015-01,Others,2.602
2015-02,Marine Gas Oil,82.893
2015-02,Marine Diesel Oil,0.314
2015-02,Marine Fuel Oil 180 cst,59.421
2015-02,Marine Fuel Oil 380 cst,2490.082
2015-02,Marine Fuel Oil 500 cst +,694.421
2015-02,Low-Sulfur Marine Gas Oil,68
2015-02,Low-Sulfur Fuel Oil 100 cst,0
2015-02,Low-Sulfur Fuel Oil 180 cst,0
2015-02,Low-Sulfur Fuel Oil 380 cst,0
2015-02,Low-Sulfur Fuel Oil 500 cst,0
2015-02,Ultra Low-Sulfur Fuel Oil,0
2015-02,Others,0.556
2015-03,Marine Gas Oil,83.643
2015-03,Marine Diesel Oil,0.143
2015-03,Marine Fuel Oil 180 cst,56.127
2015-03,Marine Fuel Oil 380 cst,2650.508
2015-03,Marine Fuel Oil 500 cst +,721.43
2015-03,Low-Sulfur Marine Gas Oil,65
2015-03,Low-Sulfur Fuel Oil 100 cst,0
2015-03,Low-Sulfur Fuel Oil 180 cst,0
2015-03,Low-Sulfur Fuel Oil 380 cst,0
2015-03,Low-Sulfur Fuel Oil 500 cst,0
2015-03,Ultra Low-Sulfur Fuel Oil,0
2015-03,Others,0.919
2015-04,Marine Gas Oil,81.615
2015-04,Marine Diesel Oil,0.067
2015-04,Marine Fuel Oil 180 cst,49.386
2015-04,Marine Fuel Oil 380 cst,2741.456
2015-04,Marine Fuel Oil 500 cst +,726.295
2015-04,Low-Sulfur Marine Gas Oil,62
2015-04,Low-Sulfur Fuel Oil 100 cst,0
2015-04,Low-Sulfur Fuel Oil 180 cst,0
2015-04,Low-Sulfur Fuel Oil 380 cst,4
2015-04,Low-Sulfur Fuel Oil 500 cst,0
2015-04,Ultra Low-Sulfur Fuel Oil,0
2015-04,Others,1.729
2015-05,Marine Gas Oil,79.468
2015-05,Marine Diesel Oil,0.178
2015-05,Marine Fuel Oil 180 cst,50.969
2015-05,Marine Fuel Oil 380 cst,2803.859
2015-05,Marine Fuel Oil 500 cst +,704.864
2015-05,Low-Sulfur Marine Gas Oil,65
2015-05,Low-Sulfur Fuel Oil 100 cst,0
2015-05,Low-Sulfur Fuel Oil 180 cst,0
2015-05,Low-Sulfur Fuel Oil 380 cst,0
2015-05,Low-Sulfur Fuel Oil 500 cst,0
2015-05,Ultra Low-Sulfur Fuel Oil,0
2015-05,Others,2.827
2015-06,Marine Gas Oil,70.14
2015-06,Marine Diesel Oil,0.031
2015-06,Marine Fuel Oil 180 cst,53.762
2015-06,Marine Fuel Oil 380 cst,2620.362
2015-06,Marine Fuel Oil 500 cst +,725.812
2015-06,Low-Sulfur Marine Gas Oil,64
2015-06,Low-Sulfur Fuel Oil 100 cst,0
2015-06,Low-Sulfur Fuel Oil 180 cst,0
2015-06,Low-Sulfur Fuel Oil 380 cst,0
2015-06,Low-Sulfur Fuel Oil 500 cst,0
2015-06,Ultra Low-Sulfur Fuel Oil,0
2015-06,Others,1.318
2015-07,Marine Gas Oil,77.007
2015-07,Marine Diesel Oil,0.111
2015-07,Marine Fuel Oil 180 cst,60.733
2015-07,Marine Fuel Oil 380 cst,2906.43
2015-07,Marine Fuel Oil 500 cst +,681.917
2015-07,Low-Sulfur Marine Gas Oil,58
2015-07,Low-Sulfur Fuel Oil 100 cst,0
2015-07,Low-Sulfur Fuel Oil 180 cst,0
2015-07,Low-Sulfur Fuel Oil 380 cst,0
2015-07,Low-Sulfur Fuel Oil 500 cst,0
2015-07,Ultra Low-Sulfur Fuel Oil,0
2015-07,Others,1.16
2015-08,Marine Gas Oil,70.444
2015-08,Marine Diesel Oil,0.069
2015-08,Marine Fuel Oil 180 cst,64.264
2015-08,Marine Fuel Oil 380 cst,3295.592
2015-08,Marine Fuel Oil 500 cst +,774.841
2015-08,Low-Sulfur Marine Gas Oil,71
2015-08,Low-Sulfur Fuel Oil 100 cst,0
2015-08,Low-Sulfur Fuel Oil 180 cst,0
2015-08,Low-Sulfur Fuel Oil 380 cst,2
2015-08,Low-Sulfur Fuel Oil 500 cst,0
2015-08,Ultra Low-Sulfur Fuel Oil,0
2015-08,Others,8.927
2015-09,Marine Gas Oil,84.643
2015-09,Marine Diesel Oil,0.1
2015-09,Marine Fuel Oil 180 cst,49.624
2015-09,Marine Fuel Oil 380 cst,2908.749
2015-09,Marine Fuel Oil 500 cst +,736.789
2015-09,Low-Sulfur Marine Gas Oil,64
2015-09,Low-Sulfur Fuel Oil 100 cst,0
2015-09,Low-Sulfur Fuel Oil 180 cst,0
2015-09,Low-Sulfur Fuel Oil 380 cst,3
2015-09,Low-Sulfur Fuel Oil 500 cst,0
2015-09,Ultra Low-Sulfur Fuel Oil,0
2015-09,Others,1.363
2015-10,Marine Gas Oil,87.222
2015-10,Marine Diesel Oil,0.248
2015-10,Marine Fuel Oil 180 cst,56.974
2015-10,Marine Fuel Oil 380 cst,2849.064
2015-10,Marine Fuel Oil 500 cst +,576.768
2015-10,Low-Sulfur Marine Gas Oil,62
2015-10,Low-Sulfur Fuel Oil 100 cst,0
2015-10,Low-Sulfur Fuel Oil 180 cst,0
2015-10,Low-Sulfur Fuel Oil 380 cst,2
2015-10,Low-Sulfur Fuel Oil 500 cst,0
2015-10,Ultra Low-Sulfur Fuel Oil,0
2015-10,Others,2.229
2015-11,Marine Gas Oil,68.061
2015-11,Marine Diesel Oil,0.058
2015-11,Marine Fuel Oil 180 cst,48.561
2015-11,Marine Fuel Oil 380 cst,2977.431
2015-11,Marine Fuel Oil 500 cst +,820.081
2015-11,Low-Sulfur Marine Gas Oil,61
2015-11,Low-Sulfur Fuel Oil 100 cst,0
2015-11,Low-Sulfur Fuel Oil 180 cst,0
2015-11,Low-Sulfur Fuel Oil 380 cst,5
2015-11,Low-Sulfur Fuel Oil 500 cst,0
2015-11,Ultra Low-Sulfur Fuel Oil,0
2015-11,Others,4.146
2015-12,Marine Gas Oil,64.176
2015-12,Marine Diesel Oil,0.094
2015-12,Marine Fuel Oil 180 cst,54.418
2015-12,Marine Fuel Oil 380 cst,3100.123
2015-12,Marine Fuel Oil 500 cst +,759.768
2015-12,Low-Sulfur Marine Gas Oil,65
2015-12,Low-Sulfur Fuel Oil 100 cst,0
2015-12,Low-Sulfur Fuel Oil 180 cst,0
2015-12,Low-Sulfur Fuel Oil 380 cst,6
2015-12,Low-Sulfur Fuel Oil 500 cst,0
2015-12,Ultra Low-Sulfur Fuel Oil,0
2015-12,Others,1.387
2016-01,Marine Gas Oil,76.434
2016-01,Marine Diesel Oil,0.057
2016-01,Marine Fuel Oil 180 cst,61.911
2016-01,Marine Fuel Oil 380 cst,3204.289
2016-01,Marine Fuel Oil 500 cst +,723.661
2016-01,Low-Sulfur Marine Gas Oil,85
2016-01,Low-Sulfur Fuel Oil 100 cst,0
2016-01,Low-Sulfur Fuel Oil 180 cst,0
2016-01,Low-Sulfur Fuel Oil 380 cst,10
2016-01,Low-Sulfur Fuel Oil 500 cst,0
2016-01,Ultra Low-Sulfur Fuel Oil,0
2016-01,Others,3.629
2016-02,Marine Gas Oil,62.56
2016-02,Marine Diesel Oil,0.212
2016-02,Marine Fuel Oil 180 cst,52.549
2016-02,Marine Fuel Oil 380 cst,2635.067
2016-02,Marine Fuel Oil 500 cst +,664.709
2016-02,Low-Sulfur Marine Gas Oil,83
2016-02,Low-Sulfur Fuel Oil 100 cst,0
2016-02,Low-Sulfur Fuel Oil 180 cst,0
2016-02,Low-Sulfur Fuel Oil 380 cst,12
2016-02,Low-Sulfur Fuel Oil 500 cst,0
2016-02,Ultra Low-Sulfur Fuel Oil,0
2016-02,Others,0.788
2016-03,Marine Gas Oil,78.197
2016-03,Marine Diesel Oil,0.144
2016-03,Marine Fuel Oil 180 cst,48.569
2016-03,Marine Fuel Oil 380 cst,3129.994
2016-03,Marine Fuel Oil 500 cst +,792.252
2016-03,Low-Sulfur Marine Gas Oil,88
2016-03,Low-Sulfur Fuel Oil 100 cst,0
2016-03,Low-Sulfur Fuel Oil 180 cst,0
2016-03,Low-Sulfur Fuel Oil 380 cst,12
2016-03,Low-Sulfur Fuel Oil 500 cst,0
2016-03,Ultra Low-Sulfur Fuel Oil,0
2016-03,Others,1.413
2016-04,Marine Gas Oil,91.005
2016-04,Marine Diesel Oil,0
2016-04,Marine Fuel Oil 180 cst,49.877
2016-04,Marine Fuel Oil 380 cst,3068.783
2016-04,Marine Fuel Oil 500 cst +,751.187
2016-04,Low-Sulfur Marine Gas Oil,128
2016-04,Low-Sulfur Fuel Oil 100 cst,0
2016-04,Low-Sulfur Fuel Oil 180 cst,0
2016-04,Low-Sulfur Fuel Oil 380 cst,12
2016-04,Low-Sulfur Fuel Oil 500 cst,0
2016-04,Ultra Low-Sulfur Fuel Oil,0
2016-04,Others,9.001
2016-05,Marine Gas Oil,81.556
2016-05,Marine Diesel Oil,0
2016-05,Marine Fuel Oil 180 cst,41.141
2016-05,Marine Fuel Oil 380 cst,3229.908
2016-05,Marine Fuel Oil 500 cst +,899.408
2016-05,Low-Sulfur Marine Gas Oil,101
2016-05,Low-Sulfur Fuel Oil 100 cst,0
2016-05,Low-Sulfur Fuel Oil 180 cst,0
2016-05,Low-Sulfur Fuel Oil 380 cst,8
2016-05,Low-Sulfur Fuel Oil 500 cst,0
2016-05,Ultra Low-Sulfur Fuel Oil,0
2016-05,Others,2.622
2016-06,Marine Gas Oil,68.048
2016-06,Marine Diesel Oil,0.039
2016-06,Marine Fuel Oil 180 cst,44.432
2016-06,Marine Fuel Oil 380 cst,2982.053
2016-06,Marine Fuel Oil 500 cst +,894.729
2016-06,Low-Sulfur Marine Gas Oil,86
2016-06,Low-Sulfur Fuel Oil 100 cst,0
2016-06,Low-Sulfur Fuel Oil 180 cst,0
2016-06,Low-Sulfur Fuel Oil 380 cst,12
2016-06,Low-Sulfur Fuel Oil 500 cst,0
2016-06,Ultra Low-Sulfur Fuel Oil,0
2016-06,Others,0.2
2016-07,Marine Gas Oil,67.498
2016-07,Marine Diesel Oil,0
2016-07,Marine Fuel Oil 180 cst,40.539
2016-07,Marine Fuel Oil 380 cst,3045.991
2016-07,Marine Fuel Oil 500 cst +,857.81
2016-07,Low-Sulfur Marine Gas Oil,92
2016-07,Low-Sulfur Fuel Oil 100 cst,0
2016-07,Low-Sulfur Fuel Oil 180 cst,0
2016-07,Low-Sulfur Fuel Oil 380 cst,10
2016-07,Low-Sulfur Fuel Oil 500 cst,0
2016-07,Ultra Low-Sulfur Fuel Oil,0
2016-07,Others,0.591
2016-08,Marine Gas Oil,68.697
2016-08,Marine Diesel Oil,0
2016-08,Marine Fuel Oil 180 cst,48.731
2016-08,Marine Fuel Oil 380 cst,3116.731
2016-08,Marine Fuel Oil 500 cst +,897.66
2016-08,Low-Sulfur Marine Gas Oil,86
2016-08,Low-Sulfur Fuel Oil 100 cst,0
2016-08,Low-Sulfur Fuel Oil 180 cst,0
2016-08,Low-Sulfur Fuel Oil 380 cst,10
2016-08,Low-Sulfur Fuel Oil 500 cst,0
2016-08,Ultra Low-Sulfur Fuel Oil,0
2016-08,Others,0.289
2016-09,Marine Gas Oil,68.598
2016-09,Marine Diesel Oil,0.01
2016-09,Marine Fuel Oil 180 cst,45.173
2016-09,Marine Fuel Oil 380 cst,2759.567
2016-09,Marine Fuel Oil 500 cst +,848.724
2016-09,Low-Sulfur Marine Gas Oil,96
2016-09,Low-Sulfur Fuel Oil 100 cst,0
2016-09,Low-Sulfur Fuel Oil 180 cst,0
2016-09,Low-Sulfur Fuel Oil 380 cst,10
2016-09,Low-Sulfur Fuel Oil 500 cst,0
2016-09,Ultra Low-Sulfur Fuel Oil,0
2016-09,Others,3.347
2016-10,Marine Gas Oil,71.943
2016-10,Marine Diesel Oil,0
2016-10,Marine Fuel Oil 180 cst,43.587
2016-10,Marine Fuel Oil 380 cst,2988.034
2016-10,Marine Fuel Oil 500 cst +,793.931
2016-10,Low-Sulfur Marine Gas Oil,103
2016-10,Low-Sulfur Fuel Oil 100 cst,0
2016-10,Low-Sulfur Fuel Oil 180 cst,0
2016-10,Low-Sulfur Fuel Oil 380 cst,7
2016-10,Low-Sulfur Fuel Oil 500 cst,0
2016-10,Ultra Low-Sulfur Fuel Oil,0
2016-10,Others,0.707
2016-11,Marine Gas Oil,61.824
2016-11,Marine Diesel Oil,0
2016-11,Marine Fuel Oil 180 cst,44.66
2016-11,Marine Fuel Oil 380 cst,3067.737
2016-11,Marine Fuel Oil 500 cst +,858.829
2016-11,Low-Sulfur Marine Gas Oil,97
2016-11,Low-Sulfur Fuel Oil 100 cst,0
2016-11,Low-Sulfur Fuel Oil 180 cst,0
2016-11,Low-Sulfur Fuel Oil 380 cst,12
2016-11,Low-Sulfur Fuel Oil 500 cst,0
2016-11,Ultra Low-Sulfur Fuel Oil,0
2016-11,Others,0.49
2016-12,Marine Gas Oil,57.08
2016-12,Marine Diesel Oil,0
2016-12,Marine Fuel Oil 180 cst,41.101
2016-12,Marine Fuel Oil 380 cst,2879.752
2016-12,Marine Fuel Oil 500 cst +,818.244
2016-12,Low-Sulfur Marine Gas Oil,93
2016-12,Low-Sulfur Fuel Oil 100 cst,0
2016-12,Low-Sulfur Fuel Oil 180 cst,0
2016-12,Low-Sulfur Fuel Oil 380 cst,13
2016-12,Low-Sulfur Fuel Oil 500 cst,0
2016-12,Ultra Low-Sulfur Fuel Oil,0
2016-12,Others,1.82
2017-01,Marine Gas Oil,61.984
2017-01,Marine Diesel Oil,0.068
2017-01,Marine Fuel Oil 180 cst,33.183
2017-01,Marine Fuel Oil 380 cst,3339.082
2017-01,Marine Fuel Oil 500 cst +,893.264
2017-01,Low-Sulfur Marine Gas Oil,118
2017-01,Low-Sulfur Fuel Oil 100 cst,0
2017-01,Low-Sulfur Fuel Oil 180 cst,0
2017-01,Low-Sulfur Fuel Oil 380 cst,14
2017-01,Low-Sulfur Fuel Oil 500 cst,0
2017-01,Ultra Low-Sulfur Fuel Oil,0
2017-01,Others,2.34
2017-02,Marine Gas Oil,68.103
2017-02,Marine Diesel Oil,0
2017-02,Marine Fuel Oil 180 cst,29.924
2017-02,Marine Fuel Oil 380 cst,2918.374
2017-02,Marine Fuel Oil 500 cst +,711.301
2017-02,Low-Sulfur Marine Gas Oil,102
2017-02,Low-Sulfur Fuel Oil 100 cst,0
2017-02,Low-Sulfur Fuel Oil 180 cst,0
2017-02,Low-Sulfur Fuel Oil 380 cst,16
2017-02,Low-Sulfur Fuel Oil 500 cst,0
2017-02,Ultra Low-Sulfur Fuel Oil,0
2017-02,Others,0.685
2017-03,Marine Gas Oil,70.76
2017-03,Marine Diesel Oil,0
2017-03,Marine Fuel Oil 180 cst,31.444
2017-03,Marine Fuel Oil 380 cst,3269.868
2017-03,Marine Fuel Oil 500 cst +,841.713
2017-03,Low-Sulfur Marine Gas Oil,114
2017-03,Low-Sulfur Fuel Oil 100 cst,0
2017-03,Low-Sulfur Fuel Oil 180 cst,0
2017-03,Low-Sulfur Fuel Oil 380 cst,12
2017-03,Low-Sulfur Fuel Oil 500 cst,0
2017-03,Ultra Low-Sulfur Fuel Oil,0
2017-03,Others,1.344
2017-04,Marine Gas Oil,57.498
2017-04,Marine Diesel Oil,0
2017-04,Marine Fuel Oil 180 cst,23.21
2017-04,Marine Fuel Oil 380 cst,3185.121
2017-04,Marine Fuel Oil 500 cst +,876.617
2017-04,Low-Sulfur Marine Gas Oil,102
2017-04,Low-Sulfur Fuel Oil 100 cst,0
2017-04,Low-Sulfur Fuel Oil 180 cst,0
2017-04,Low-Sulfur Fuel Oil 380 cst,9
2017-04,Low-Sulfur Fuel Oil 500 cst,0
2017-04,Ultra Low-Sulfur Fuel Oil,0
2017-04,Others,0.23
2017-05,Marine Gas Oil,62.775
2017-05,Marine Diesel Oil,0
2017-05,Marine Fuel Oil 180 cst,23.691
2017-05,Marine Fuel Oil 380 cst,3123.028
2017-05,Marine Fuel Oil 500 cst +,856.616
2017-05,Low-Sulfur Marine Gas Oil,103
2017-05,Low-Sulfur Fuel Oil 100 cst,0
2017-05,Low-Sulfur Fuel Oil 180 cst,0
2017-05,Low-Sulfur Fuel Oil 380 cst,12
2017-05,Low-Sulfur Fuel Oil 500 cst,0
2017-05,Ultra Low-Sulfur Fuel Oil,0
2017-05,Others,0.244
2017-06,Marine Gas Oil,49.587
2017-06,Marine Diesel Oil,0
2017-06,Marine Fuel Oil 180 cst,8.861
2017-06,Marine Fuel Oil 380 cst,2784.499
2017-06,Marine Fuel Oil 500 cst +,881.959
2017-06,Low-Sulfur Marine Gas Oil,99
2017-06,Low-Sulfur Fuel Oil 100 cst,0
2017-06,Low-Sulfur Fuel Oil 180 cst,0
2017-06,Low-Sulfur Fuel Oil 380 cst,11
2017-06,Low-Sulfur Fuel Oil 500 cst,0
2017-06,Ultra Low-Sulfur Fuel Oil,0
2017-06,Others,0.629
2017-07,Marine Gas Oil,57.65
2017-07,Marine Diesel Oil,0
2017-07,Marine Fuel Oil 180 cst,28.656
2017-07,Marine Fuel Oil 380 cst,3306.317
2017-07,Marine Fuel Oil 500 cst +,845.441
2017-07,Low-Sulfur Marine Gas Oil,104
2017-07,Low-Sulfur Fuel Oil 100 cst,0
2017-07,Low-Sulfur Fuel Oil 180 cst,0
2017-07,Low-Sulfur Fuel Oil 380 cst,8
2017-07,Low-Sulfur Fuel Oil 500 cst,0
2017-07,Ultra Low-Sulfur Fuel Oil,0
2017-07,Others,43.295
2017-08,Marine Gas Oil,60.547
2017-08,Marine Diesel Oil,0
2017-08,Marine Fuel Oil 180 cst,18.889
2017-08,Marine Fuel Oil 380 cst,3234.366
2017-08,Marine Fuel Oil 500 cst +,892.222
2017-08,Low-Sulfur Marine Gas Oil,110
2017-08,Low-Sulfur Fuel Oil 100 cst,0
2017-08,Low-Sulfur Fuel Oil 180 cst,2
2017-08,Low-Sulfur Fuel Oil 380 cst,5
2017-08,Low-Sulfur Fuel Oil 500 cst,0
2017-08,Ultra Low-Sulfur Fuel Oil,0
2017-08,Others,40.459
2017-09,Marine Gas Oil,55.509
2017-09,Marine Diesel Oil,0
2017-09,Marine Fuel Oil 180 cst,21.797
2017-09,Marine Fuel Oil 380 cst,3216.083
2017-09,Marine Fuel Oil 500 cst +,879.079
2017-09,Low-Sulfur Marine Gas Oil,110
2017-09,Low-Sulfur Fuel Oil 100 cst,0
2017-09,Low-Sulfur Fuel Oil 180 cst,7
2017-09,Low-Sulfur Fuel Oil 380 cst,8
2017-09,Low-Sulfur Fuel Oil 500 cst,0
2017-09,Ultra Low-Sulfur Fuel Oil,0
2017-09,Others,43.167
2017-10,Marine Gas Oil,64.452
2017-10,Marine Diesel Oil,0
2017-10,Marine Fuel Oil 180 cst,26.425
2017-10,Marine Fuel Oil 380 cst,3067.146
2017-10,Marine Fuel Oil 500 cst +,696.717
2017-10,Low-Sulfur Marine Gas Oil,97
2017-10,Low-Sulfur Fuel Oil 100 cst,0
2017-10,Low-Sulfur Fuel Oil 180 cst,10
2017-10,Low-Sulfur Fuel Oil 380 cst,3
2017-10,Low-Sulfur Fuel Oil 500 cst,0
2017-10,Ultra Low-Sulfur Fuel Oil,0
2017-10,Others,39.954
2017-11,Marine Gas Oil,56.92
2017-11,Marine Diesel Oil,0
2017-11,Marine Fuel Oil 180 cst,25.809
2017-11,Marine Fuel Oil 380 cst,3146.629
2017-11,Marine Fuel Oil 500 cst +,899.049
2017-11,Low-Sulfur Marine Gas Oil,108
2017-11,Low-Sulfur Fuel Oil 100 cst,0
2017-11,Low-Sulfur Fuel Oil 180 cst,10
2017-11,Low-Sulfur Fuel Oil 380 cst,3
2017-11,Low-Sulfur Fuel Oil 500 cst,2
2017-11,Ultra Low-Sulfur Fuel Oil,0
2017-11,Others,63.868
2017-12,Marine Gas Oil,70.307
2017-12,Marine Diesel Oil,0
2017-12,Marine Fuel Oil 180 cst,19.089
2017-12,Marine Fuel Oil 380 cst,3223.572
2017-12,Marine Fuel Oil 500 cst +,779.242
2017-12,Low-Sulfur Marine Gas Oil,118
2017-12,Low-Sulfur Fuel Oil 100 cst,0
2017-12,Low-Sulfur Fuel Oil 180 cst,10
2017-12,Low-Sulfur Fuel Oil 380 cst,2
2017-12,Low-Sulfur Fuel Oil 500 cst,0
2017-12,Ultra Low-Sulfur Fuel Oil,0
2017-12,Others,74.969
2018-01,Marine Gas Oil,68.179
2018-01,Marine Diesel Oil,0
2018-01,Marine Fuel Oil 180 cst,29.43
2018-01,Marine Fuel Oil 380 cst,3369.852
2018-01,Marine Fuel Oil 500 cst +,979.984
2018-01,Low-Sulfur Marine Gas Oil,115
2018-01,Low-Sulfur Fuel Oil 100 cst,0
2018-01,Low-Sulfur Fuel Oil 180 cst,24
2018-01,Low-Sulfur Fuel Oil 380 cst,2
2018-01,Low-Sulfur Fuel Oil 500 cst,0
2018-01,Ultra Low-Sulfur Fuel Oil,0
2018-01,Others,16.634
2018-02,Marine Gas Oil,54.651
2018-02,Marine Diesel Oil,0
2018-02,Marine Fuel Oil 180 cst,32.469
2018-02,Marine Fuel Oil 380 cst,2916.037
2018-02,Marine Fuel Oil 500 cst +,959.154
2018-02,Low-Sulfur Marine Gas Oil,128
2018-02,Low-Sulfur Fuel Oil 100 cst,0
2018-02,Low-Sulfur Fuel Oil 180 cst,19
2018-02,Low-Sulfur Fuel Oil 380 cst,5
2018-02,Low-Sulfur Fuel Oil 500 cst,0
2018-02,Ultra Low-Sulfur Fuel Oil,0
2018-02,Others,21.497
2018-03,Marine Gas Oil,61.455
2018-03,Marine Diesel Oil,0
2018-03,Marine Fuel Oil 180 cst,27.466
2018-03,Marine Fuel Oil 380 cst,3103.152
2018-03,Marine Fuel Oil 500 cst +,826.416
2018-03,Low-Sulfur Marine Gas Oil,119
2018-03,Low-Sulfur Fuel Oil 100 cst,0
2018-03,Low-Sulfur Fuel Oil 180 cst,11
2018-03,Low-Sulfur Fuel Oil 380 cst,1
2018-03,Low-Sulfur Fuel Oil 500 cst,0
2018-03,Ultra Low-Sulfur Fuel Oil,0
2018-03,Others,18.694
2018-04,Marine Gas Oil,64.362
2018-04,Marine Diesel Oil,0
2018-04,Marine Fuel Oil 180 cst,23.145
2018-04,Marine Fuel Oil 380 cst,3023.125
2018-04,Marine Fuel Oil 500 cst +,926.333
2018-04,Low-Sulfur Marine Gas Oil,126
2018-04,Low-Sulfur Fuel Oil 100 cst,0
2018-04,Low-Sulfur Fuel Oil 180 cst,13
2018-04,Low-Sulfur Fuel Oil 380 cst,7
2018-04,Low-Sulfur Fuel Oil 500 cst,0
2018-04,Ultra Low-Sulfur Fuel Oil,0
2018-04,Others,50.006
2018-05,Marine Gas Oil,62.609
2018-05,Marine Diesel Oil,0
2018-05,Marine Fuel Oil 180 cst,31.422
2018-05,Marine Fuel Oil 380 cst,2947.962
2018-05,Marine Fuel Oil 500 cst +,1009.625
2018-05,Low-Sulfur Marine Gas Oil,110
2018-05,Low-Sulfur Fuel Oil 100 cst,0
2018-05,Low-Sulfur Fuel Oil 180 cst,13
2018-05,Low-Sulfur Fuel Oil 380 cst,2
2018-05,Low-Sulfur Fuel Oil 500 cst,0
2018-05,Ultra Low-Sulfur Fuel Oil,0
2018-05,Others,106.583
2018-06,Marine Gas Oil,55.06
2018-06,Marine Diesel Oil,0
2018-06,Marine Fuel Oil 180 cst,29.097
2018-06,Marine Fuel Oil 380 cst,2795.739
2018-06,Marine Fuel Oil 500 cst +,852.896
2018-06,Low-Sulfur Marine Gas Oil,107
2018-06,Low-Sulfur Fuel Oil 100 cst,0
2018-06,Low-Sulfur Fuel Oil 180 cst,8
2018-06,Low-Sulfur Fuel Oil 380 cst,14
2018-06,Low-Sulfur Fuel Oil 500 cst,11
2018-06,Ultra Low-Sulfur Fuel Oil,0
2018-06,Others,49.611
2018-07,Marine Gas Oil,50.32
2018-07,Marine Diesel Oil,0
2018-07,Marine Fuel Oil 180 cst,26.575
2018-07,Marine Fuel Oil 380 cst,2917.95
2018-07,Marine Fuel Oil 500 cst +,840.97
2018-07,Low-Sulfur Marine Gas Oil,100
2018-07,Low-Sulfur Fuel Oil 100 cst,0
2018-07,Low-Sulfur Fuel Oil 180 cst,27
2018-07,Low-Sulfur Fuel Oil 380 cst,5
2018-07,Low-Sulfur Fuel Oil 500 cst,0
2018-07,Ultra Low-Sulfur Fuel Oil,0
2018-07,Others,67.597
2018-08,Marine Gas Oil,49.279
2018-08,Marine Diesel Oil,0
2018-08,Marine Fuel Oil 180 cst,20.122
2018-08,Marine Fuel Oil 380 cst,2816.547
2018-08,Marine Fuel Oil 500 cst +,876.593
2018-08,Low-Sulfur Marine Gas Oil,126
2018-08,Low-Sulfur Fuel Oil 100 cst,0
2018-08,Low-Sulfur Fuel Oil 180 cst,20
2018-08,Low-Sulfur Fuel Oil 380 cst,1
2018-08,Low-Sulfur Fuel Oil 500 cst,0
2018-08,Ultra Low-Sulfur Fuel Oil,0
2018-08,Others,52.917
2018-09,Marine Gas Oil,60.047
2018-09,Marine Diesel Oil,0
2018-09,Marine Fuel Oil 180 cst,30.17
2018-09,Marine Fuel Oil 380 cst,2981.374
2018-09,Marine Fuel Oil 500 cst +,843.266
2018-09,Low-Sulfur Marine Gas Oil,133
2018-09,Low-Sulfur Fuel Oil 100 cst,0
2018-09,Low-Sulfur Fuel Oil 180 cst,21
2018-09,Low-Sulfur Fuel Oil 380 cst,2
2018-09,Low-Sulfur Fuel Oil 500 cst,8
2018-09,Ultra Low-Sulfur Fuel Oil,0
2018-09,Others,32.673
2018-10,Marine Gas Oil,73.707
2018-10,Marine Diesel Oil,0
2018-10,Marine Fuel Oil 180 cst,23.642
2018-10,Marine Fuel Oil 380 cst,2992.426
2018-10,Marine Fuel Oil 500 cst +,834.811
2018-10,Low-Sulfur Marine Gas Oil,143
2018-10,Low-Sulfur Fuel Oil 100 cst,0
2018-10,Low-Sulfur Fuel Oil 180 cst,33
2018-10,Low-Sulfur Fuel Oil 380 cst,3
2018-10,Low-Sulfur Fuel Oil 500 cst,0
2018-10,Ultra Low-Sulfur Fuel Oil,0
2018-10,Others,21.416
2018-11,Marine Gas Oil,59.82
2018-11,Marine Diesel Oil,0
2018-11,Marine Fuel Oil 180 cst,28.732
2018-11,Marine Fuel Oil 380 cst,2786.213
2018-11,Marine Fuel Oil 500 cst +,823.761
2018-11,Low-Sulfur Marine Gas Oil,141
2018-11,Low-Sulfur Fuel Oil 100 cst,0
2018-11,Low-Sulfur Fuel Oil 180 cst,40
2018-11,Low-Sulfur Fuel Oil 380 cst,2
2018-11,Low-Sulfur Fuel Oil 500 cst,4
2018-11,Ultra Low-Sulfur Fuel Oil,0
2018-11,Others,20.867
2018-12,Marine Gas Oil,87.339
2018-12,Marine Diesel Oil,0
2018-12,Marine Fuel Oil 180 cst,27.57
2018-12,Marine Fuel Oil 380 cst,3072.429
2018-12,Marine Fuel Oil 500 cst +,845.36
2018-12,Low-Sulfur Marine Gas Oil,191
2018-12,Low-Sulfur Fuel Oil 100 cst,0
2018-12,Low-Sulfur Fuel Oil 180 cst,27
2018-12,Low-Sulfur Fuel Oil 380 cst,6
2018-12,Low-Sulfur Fuel Oil 500 cst,0
2018-12,Ultra Low-Sulfur Fuel Oil,0
2018-12,Others,50.649
2019-01,Marine Gas Oil,79.14
